51329812651,gcg,157,190
51329847304,dee,143,63
51329872998,gbc,230,35
51329873159,aff,206,59
51329882294,ecg,251,81
51329883162,bab,250,20
51329883977,dga,67,59
51329923229,bff,287,30
51329950904,fbb,108,136
51329960718,aeb,192,5
51329971480,fdd,79,117
51330000995,ced,119,28
51330007860,gea,110,202
51330015578,eec,146,151
51330026879,eed,266,6
51330030085,ceb,17,148
51330072212,gdg,265,280
51330121201,dff,160,290
51330159268,afg,90,16
51330161273,aee,183,178
51330188199,gdc,7,218
51330196538,dgc,118,134
51330202641,bbf,60,402
51330203358,fcg,109,69
51330227834,faa,85,30
51330243779,ecc,81,142
51330244418,gdd,288,218
51330258232,cfa,164,324
51330267942,abb,119,109
51330310295,cbf,69,63
51330338282,ecd,158,295
51330352786,deb,14,264
51330353012,bdf,71,147
51330354004,adb,145,98
51330360244,gda,105,80
51330366111,bff,244,31
51330367425,edg,82,119
51330392899,fcf,85,63
51330398688,bec,272,16
51330412502,cge,88,170
51330424302,ccf,288,320
51330434412,gfb,41,86
51330441523,afd,151,288
51330443915,fdf,169,62
51330482897,fae,92,151
51330514251,abe,176,264
51330539480,gfb,253,94
51330550928,dgb,32,121
51330559566,caf,220,20
51330576066,gcc,212,34
51330593519,eed,151,6
51330624103,gdc,193,226
51330642345,feb,136,206
51330675762,dge,289,97
51330687716,eed,61,6
51330701940,deg,171,134
51330729582,dcc,263,334
51330734643,acd,10,55
51330750529,aea,132,188
51330779885,ecb,257,200
51330783267,eeb,16,63
51330804477,beb,169,47
51330804936,cab,36,221
51330811697,dbf,222,29
51330827080,fec,282,196
51330828660,aae,49,112
51330832558,cdd,35,291
51330865275,fda,155,31
51330866301,ded,19,182
51330881429,egf,193,22
51330897419,fca,14,397
51330914713,edb,145,265
51330933063,afa,239,154
51330936107,ccd,127,117
51330975630,beb,225,42
51330984981,fea,110,47
51331004774,gff,210,22
51331030233,gge,99,128
51331054325,dce,181,127
51331063817,gga,299,19
51331076058,dfg,25,110
51331142822,cba,196,31
51331145355,cgf,149,5
51331150918,acg,77,221
51331159478,bce,130,196
51331162594,dae,196,9
51331164517,aaf,274,55
51331172319,dbe,159,59
51331192846,cgc,143,207
51331248564,eac,230,67
51331249773,dfb,91,141
51331253329,gad,41,231
51331323200,acf,256,330
51331325138,dab,149,204
51331344422,dab,183,197
51331346662,cef,139,144
51331347412,bgc,146,197
51331349128,ceg,223,60
51331353853,dab,179,171
51331355129,edb,250,251
51331356863,gab,69,66
51331365722,bbd,46,175
51331379547,fce,33,79
51331382221,bea,221,56
51331385720,bfb,150,242
51331415702,fgd,64,178
51331450243,ecf,175,251
51331468417,bff,54,28
51331495452,dgc,175,140
51331497476,aga,109,172
51331510991,dde,5,46
51331521565,ffd,126,106
51331523161,aca,98,157
51331524077,ead,136,130
51331554528,ada,112,256
51331561753,ecf,117,220
51331611621,ccg,221,361
51331617771,gaa,116,67
51331627036,fgc,169,263
51331627159,ece,296,127
51331635070,gce,242,45
51331635775,agb,70,149
51331638703,eda,209,238
51331639240,fbf,36,190
51331644772,dab,206,201
51331648470,eca,45,73
51331683325,aaa,46,51
51331703732,fed,205,80
51331734894,egg,210,82
51331747257,gbc,230,31
51331748652,egd,293,274
51331762919,bgg,143,117
51331789143,cee,179,10
51331823061,aee,236,169
51331830338,fab,64,33
51331924967,ced,27,32
51331942718,ece,148,149
51331951657,bdd,148,168
51331973447,fec,179,215
51331976717,dec,29,128
51332014663,gde,14,126
51332029952,bgd,17,295
51332056751,gec,49,131
51332071699,gbb,44,30
51332075123,ccb,121,195
51332078738,cce,220,257
51332096551,gdc,204,210
51332121345,adb,218,114
51332126603,fac,126,22
51332147255,fad,26,24
51332192316,fge,1,22
51332218768,ecg,252,76
51332224555,efb,25,247
51332248645,daa,285,55
51332262471,ecg,240,89
51332284874,afb,21,96
51332298230,bed,187,115
51332320326,aed,299,89
51332329275,gfd,55,220
51332334178,edd,291,59
51332337603,gab,254,66
51332354988,dec,266,106
51332371335,beg,52,27
51332373439,abf,257,376
51332376948,eea,186,227
51332398504,eff,2,105
51332403274,edg,39,117
51332403979,aef,104,107
51332420704,fff,70,208
51332422938,cbd,135,49
51332439623,bbb,10,190
51332447111,bdg,231,30
51332460512,bda,215,96
51332482474,faf,263,156
51332499630,gcc,91,40
51332519212,bfc,22,244
51332521464,dff,146,284
51332566160,gef,5,140
51332573505,dcb,203,44
51332577142,ffa,272,45
51332593308,dee,224,69
51332596200,gcf,19,66
51332604183,cac,191,25
51332614166,gfg,279,168
51332670563,gag,166,196
51332680844,ebd,82,186
51332681198,dcb,137,48
51332697827,eaa,81,238
51332727796,cfc,8,166
51332738902,eab,19,254
51332752578,ggb,7,189
51332767274,acf,236,363
51332781352,add,110,110
51332788449,ggf,152,177
51332813556,gfg,137,193
51332817247,dbg,265,136
51332823051,efc,237,22
51332831364,gga,264,19
51332837996,ggd,82,235
51332862311,cfd,202,123
51332869374,gba,292,56
51332898400,bff,257,31
51332943093,dfa,192,50
51332945053,ebg,185,45
51332987778,egf,174,19
51333008641,cbe,225,142
51333023775,faf,271,149
51333031176,cdd,119,320
51333042727,fgg,181,82
51333052132,cbg,199,314
51333068561,beb,263,49
51333105909,agg,226,136
51333111551,gac,60,56
51333126615,aef,230,113
51333128880,fbg,26,75
51333143209,fca,147,404
51333148837,aag,80,10
51333164013,bga,168,119
51333184381,eag,259,93
51333216614,fcb,225,25
51333217193,aaf,99,57
51333225377,agc,217,5
51333237037,dbe,168,63
51333244360,fbg,116,88
51333246689,bad,138,203
51333250684,edc,80,45
51333252897,ccd,169,134
51333270360,egf,299,16
51333282579,edf,223,92
51333287172,ccc,280,391
51333297976,afc,122,22
51333316687,cff,105,69
51333359552,ecc,271,113
51333370000,deb,267,266
51333401852,beb,157,51
51333406331,baf,148,203
51333429765,geb,200,341
51333443365,fdb,201,16
51333456935,cgg,166,13
51333488355,ace,179,157
51333494848,egc,129,85
51333496814,bga,213,138
51333500190,aeg,294,107
51333534825,cgc,283,238
51333548083,eae,275,167
51333575272,efg,151,252
51333599624,eeg,124,7
51333616470,ccg,230,407
51333618197,ddg,266,111
51333633298,ebc,59,77
51333659490,gac,133,63
51333674555,ffb,197,81
51333684490,baa,18,126
51333688569,fee,198,92
51333689819,efc,45,18
51333700371,eea,233,224
51333711861,dbc,8,77
51333724301,aee,64,143
51333725721,ebb,30,73
51333729087,afa,99,123
51333748826,bbc,87,367
51333753957,fgb,63,210
51333757609,bca,135,233
51333762668,cde,234,49
51333770103,deb,84,252
51333826572,gbe,146,108
51333863204,daf,5,110
51333871687,gbc,174,32
51333888159,cce,47,257
51333889109,bcd,176,37
51333916573,fdg,256,160
51333933392,fba,267,78
51333933422,gga,35,18
51333959386,cea,81,63
51333975060,ege,135,62
51333975437,aca,228,182
51334003902,acf,23,330
51334003984,eaf,20,58
51334015869,fee,21,76
51334020097,baf,118,198
51334033057,bac,50,15
51334040224,bfa,64,167
51334058263,deg,87,127
51334082834,dfe,208,123
51334087800,dac,212,25
51334096603,gcg,243,207
51334122149,aad,276,33
51334134652,ecb,299,160
51334193883,cdf,272,224
51334196845,abg,145,103
51334209082,gff,112,23
51334226322,eba,169,55
51334240876,baa,109,105
51334263579,dab,50,217
51334288580,dbe,66,59
51334297626,gae,233,51
51334304403,fca,78,428
51334306561,ggg,286,342
51334306716,dce,153,106
51334318414,fbg,264,85
51334344426,cec,210,79
51334374345,cdc,102,68
51334376079,gdb,67,156
51334393844,cae,215,105
51334439360,egd,284,304
51334439730,ggc,45,300
51334447161,bgb,112,112
51334478258,gfd,247,220
51334480859,egb,280,185
51334486125,gfc,241,135
51334488256,deg,153,111
51334498834,eea,185,217
51334502696,fbd,97,16
51334506529,eac,81,69
51334508081,eda,128,268
51334530810,ggb,205,168
51334532712,cde,106,51
51334537556,afe,194,170
51334547107,cca,160,88
51334558536,ddf,96,7
51334568258,fac,222,20
51334589111,fbc,271,217
51334598395,cab,18,247
51334608852,ebe,75,150
51334615977,fde,194,208
51334618104,ddd,198,54
51334642069,gaf,125,33
51334657745,dcd,256,196
51334674136,ffg,92,10
51334699613,bdc,146,39
51334728670,gcf,267,61
51334734462,gda,170,95
51334737330,dcd,151,180
51334744651,caf,153,22
51334768210,ffe,64,189
51334772374,bea,71,63
51334798461,agf,155,136
51334821123,cbb,183,143
51334838084,ecb,296,160
51334848775,ged,90,193
51334853959,ebf,57,73
51334862161,gfe,74,8
51334873064,cfa,13,375
51334873117,bdg,4,27
51334885355,bba,29,56
51334887526,fce,175,74
51334888122,cgb,16,88
51334902866,bae,288,156
51334903608,aab,189,53
51334907646,dad,142,173
51334918305,fae,19,143
51334920557,cfe,130,17
51334934168,gbd,87,143
51334938927,egd,156,334
51334960091,acf,231,339
51334972598,bde,113,41
51335002153,efa,226,250
51335007028,abd,181,241
51335019209,dbd,232,30
51335031725,fac,64,23
51335032785,ead,39,105
51335056335,gbb,228,31
51335061580,dba,113,181
51335063588,dcg,181,24
51335078912,dgg,90,11
51335101024,dge,52,94
51335105207,bad,194,203
51335117011,eeb,39,64
51335123747,bgf,73,103
51335159101,acc,173,70
51335172736,bgc,39,216
51335203118,cef,280,144
51335208921,gbf,277,16
51335216956,dcb,287,46
51335249479,cce,205,236
51335257389,def,51,136
51335274937,abe,275,290
51335303300,cfb,162,31
51335304300,afd,221,241
51335318611,edc,42,49
51335322933,dca,277,113
51335331531,acc,212,75
51335335868,fed,19,84
51335362861,fdc,171,143
51335368468,aac,141,209
51335372038,efe,269,51
51335383505,fcc,191,71
51335422456,agd,39,238
51335424839,efc,175,20
51335433601,cga,298,201
51335446461,bbg,220,117
51335454580,aeb,217,5
51335461505,dac,250,21
51335464273,eef,124,59
51335481423,beg,5,28
51335496417,cbc,108,79
51335526715,bfd,167,250
51335532325,fag,85,222
51335537023,bgd,54,241
51335541617,ddc,218,55
51335557279,dda,4,285
51335563378,ead,90,122
51335569536,adf,106,279
51335576223,gee,151,120
51335598761,bef,296,172
51335624130,aac,86,227
51335702681,bbe,83,255
51335710116,bcg,182,170
51335736747,dfb,123,152
51335742893,cdc,78,68
51335754259,bdc,83,38
51335760429,cfg,9,42
51335775453,gcb,93,143
51335800670,dgf,264,55
51335825247,ecg,6,79
51335857768,agd,92,195
51335859980,dfg,177,103
51335863810,cdf,297,219
51335865775,bac,92,16
51335883022,dgc,96,163
51335884637,egg,263,86
51335925370,dfg,20,119
51335963769,bad,19,231
51335963912,gcf,205,54
51335982071,cdg,1,182
51336005847,gdb,36,179
51336071208,aeg,108,102
51336073261,ebb,14,59
51336076252,aec,71,246
51336105060,fec,260,199
51336112377,add,284,108
51336147032,gce,143,45
51336182057,dea,83,23
51336184251,aba,125,295
51336187010,ffa,21,45
51336199100,ecc,86,90
51336217036,bee,16,60
51336217177,cge,21,175
51336246020,dba,135,161
51336262814,feg,29,129
51336273969,cfd,274,145
51336282731,cad,12,11
51336285222,ecd,244,256
51336302435,fed,234,74
51336342942,dfd,139,127
51336362860,bee,231,70
51336403770,afe,289,170
51336407639,ddb,76,48
51336409150,bec,209,14
51336413225,efd,48,172
51336427407,geb,279,385
51336468660,ggg,136,369
51336482044,gbd,75,130
51336514696,gfg,214,204
51336516969,fab,264,32
51336549776,cdd,177,265
51336555084,afa,147,125
51336564223,fcf,119,67
51336572619,fbb,174,160
51336588899,aea,141,206
51336592497,dbb,196,130
51336601675,dde,144,53
51336607658,gdf,109,175
51336646525,ade,176,107
51336687598,bfc,226,290
51336696122,gbf,12,17
51336708113,edd,221,56
51336740679,bfg,283,105
51336741845,adb,298,114
51336791900,dgg,247,10
51336836923,eeg,268,6
51336865315,dbc,276,73
51336870560,ceg,291,57
51336878724,fee,180,78
51336886676,dfg,58,121
51336897020,fgf,167,64
51336901054,eba,201,44
51336912707,fef,81,168
51336965148,eef,299,64
51336975494,efg,132,246
51337001963,abc,265,98
51337004046,gea,115,175
51337022832,cfg,67,42
51337029517,bag,215,168
51337033202,gge,77,133
51337033608,egb,129,188
51337038412,cde,20,43
51337095817,dag,14,71
51337107515,dag,151,72
51337119422,gda,271,78
51337141137,bca,7,265
51337152572,ebg,41,49
51337179176,fcd,87,25
51337186520,ccf,174,284
51337192470,dgb,299,133
51337194114,fdd,112,114
51337204378,gdb,293,186
51337215355,geb,7,458
51337217896,ccg,46,447
51337217995,fcg,247,55
51337230480,ffc,30,153
51337288582,gge,81,150
51337322432,geb,211,416
51337323304,ded,173,174
51337328596,ace,92,128
51337386533,gdc,47,241
51337431533,gbg,157,316
51337487745,dce,53,124
51337506664,acb,15,228
51337508219,ede,61,49
51337510942,ceb,193,164
51337516286,ega,134,91
51337522685,bdb,71,311
51337587348,bfc,51,272
51337587388,efe,142,47
51337601018,ceg,223,51
51337601077,adf,66,225
51337620904,bgd,132,216
51337639766,cec,35,82
51337642642,bga,177,144
51337644702,aba,67,315
51337710991,bdb,236,354
51337727123,aff,151,47
51337728389,bbf,140,329
51337739369,bcc,280,267
51337743888,gca,87,133
51337752547,ggd,39,197
51337769319,bfe,166,507
51337775416,dbf,78,26
51337776303,faa,113,27
51337813082,fag,244,210
51337814399,geg,178,29
51337826935,bde,52,36
51337827113,aee,240,138
51337843753,fae,103,144
51337850093,bge,295,77
51337856400,ccc,88,312
51337857554,feb,67,206
51337885875,bdd,211,136
51337908783,caa,87,341
51337942588,ebb,107,60
51337955031,fdd,173,99
51337966262,bdc,86,34
51337983148,ffg,132,8
51338002362,bgc,111,181
51338011486,gbb,274,26
51338015892,dea,2,25
51338030866,cfd,233,166
51338059211,aec,240,258
51338096283,ddg,92,95
51338098490,dff,247,295
51338110513,ebd,111,193
51338186238,fga,176,219
51338198273,dfc,299,7
51338205236,ggf,278,171
51338205695,fba,40,85
51338216451,afb,21,98
51338245515,dga,210,67
51338284473,bcb,31,295
51338288297,fbe,111,133
51338294371,bgg,155,102
51338297708,eab,150,274
51338309997,eec,283,151
51338313826,ccd,241,124
51338323086,dee,234,64
51338331649,bcc,200,242
51338350684,dad,224,167
51338411813,fec,50,191
51338426253,agd,146,187
51338432964,ffa,215,52
51338436913,gga,55,17
51338438136,edd,53,54
51338448897,adc,185,192
51338455736,fge,243,19
51338456191,bcb,193,321
51338473559,age,13,21
51338503586,fbc,276,230
51338508737,baf,90,215
51338513363,gab,233,55
51338527264,dcc,141,287
51338528474,beb,194,40
51338547034,gbg,264,268
51338549112,cab,287,197
51338557155,acd,167,46
51338558249,efc,113,18
51338561603,bfb,57,268
51338562808,gec,151,128
51338579351,bcf,75,166
51338586658,bgc,61,170
51338603300,fff,3,243
51338610877,dga,92,58
51338618793,fad,265,25
51338627351,dbg,273,137
51338630281,fee,45,67
51338651404,gfa,199,219
51338663312,ccg,10,433
51338696215,fdf,67,60
51338710941,fgg,229,80
51338722742,aaa,270,45
51338726238,gcd,241,247
51338730790,gfg,2,226
51338738276,dac,20,24
51338767641,cgf,111,5
51338769130,dac,118,24
51338772726,cbe,165,153
51338779084,eac,135,76
51338782841,adb,63,103
51338785241,gfb,87,75
51338791582,bef,167,197
51338792057,cda,179,130
51338795870,eae,282,193
51338802779,cag,169,189
51338808835,dfg,94,99
51338855479,cba,220,26
51338855897,dcc,121,232
51338862285,eaa,87,209
51338874477,dgd,24,98
51338878153,fbf,90,224
51338884206,eee,172,22
51338909161,bgb,40,95
51338924012,bga,294,156
51338928225,gcc,68,36
51338928768,cef,218,145
51338936892,ccb,34,230
51338943543,aag,119,8
51338950077,bda,74,85
51338951797,fcc,96,65
51338953362,bca,154,246
51339016940,bfg,72,120
51339025492,agg,268,161
51339032094,gbb,266,25
51339039663,cgd,273,130
51339062732,dcf,288,101
51339063941,eef,18,71
51339106780,feb,175,228
51339109711,cdb,148,251
51339114184,abb,2,111
51339114191,cec,297,86
51339120798,edg,228,98
51339160103,dfa,12,56
51339162481,ffd,270,99
51339171083,agb,274,149
51339205436,ega,251,77
51339206835,gbd,245,153
51339217426,fda,241,25
51339238254,edb,84,225
51339239066,dbg,10,160
51339253673,efb,127,229
51339300064,bbb,287,210
51339308225,bad,102,200
51339313077,aad,25,30
51339314196,ecc,119,90
51339343893,agc,31,5
51339355030,acg,112,181
51339404876,efg,169,268
51339405161,ecf,185,178
51339415445,bed,244,133
51339426008,cfa,240,408
51339428869,faf,264,132
51339430236,ffg,184,7
51339436595,gfc,22,143
51339467882,bcd,252,37
51339477866,gdb,234,199
51339499210,adg,282,46
51339507331,bce,260,209
51339510505,cfc,165,159
51339519714,bdf,24,163
51339521787,abg,55,85
51339525511,gbe,284,98
51339561351,fce,234,74
51339565423,gaf,76,37
51339567745,bbe,10,265
51339589657,bab,26,16
51339613964,gdd,52,259
51339624603,bbc,192,433
51339630488,bac,297,15
51339657569,gee,114,120
51339662987,ged,127,156
51339664900,ege,233,67
51339668188,aed,58,79
51339714479,abf,52,402
51339751048,eed,10,6
51339766651,gae,164,47
51339793488,cga,299,190
51339804240,beg,183,29
51339809386,aga,40,197
51339846837,gcg,188,171
51339887034,gdg,79,291
51339890710,cea,172,59
51339938790,afb,244,80
51339940508,fbb,4,190
51339981075,ffe,11,190
51339995714,gba,101,56
51339999711,ebc,232,84
51340044262,aaa,156,41
51340055308,gfc,10,130
51340074795,bdg,191,26
51340076828,dfc,220,8
51340102964,cbf,237,62
51340127919,afg,33,13
51340162171,gbe,15,86
51340181889,feg,277,143
51340221135,gce,19,52
51340231407,ceg,72,55
51340249235,aca,50,161
51340254300,cfg,14,48
51340255984,cac,64,20
51340275927,ffe,108,169
51340320609,afc,141,24
51340336669,gdc,69,233
51340343027,ddb,133,55
51340381194,dfg,293,83
51340381746,dcg,66,21
51340382319,bbg,191,128
51340405835,abc,194,100
51340428501,adc,211,182
51340429337,dae,38,10
51340440906,dba,63,175
51340454161,afe,28,200
51340478719,aae,45,106
51340479887,ada,271,207
51340487078,gde,63,117
51340500994,gaa,20,54
51340587285,cad,133,9
51340593975,fea,111,39
51340610387,dbf,152,28
51340610832,gcf,251,46
51340624458,bff,197,27
51340641075,eag,131,100
51340661574,aeb,25,5
51340667595,fga,270,256
51340690839,ece,35,156
51340704834,daa,7,46
51340715869,fdc,70,158
51340752738,aae,288,96
51340776929,daf,213,95
51340794359,dab,10,238
51340797533,abd,165,214
51340825577,ccf,253,292
51340829640,bea,186,60
51340912088,ggg,239,409
51340916274,deg,89,129
51340923962,ced,105,31
51340946497,bcb,215,349
51340984780,bbd,106,169
51340992326,gad,155,194
51341009932,gcd,128,276
51341041028,fgd,146,156
51341048361,cae,206,119
51341059863,fbe,156,158
51341117666,bdd,18,125
51341120810,egf,295,15
51341132971,aee,239,161
51341175929,dbd,101,31
51341189915,eca,244,77
51341217356,gba,202,62
51341217909,cca,6,88
51341222821,bec,148,12
51341241099,gag,209,182
51341249758,fac,290,26
51341326115,afd,88,243
51341326609,cce,143,202
51341345220,cgg,226,12
51341356784,ddd,71,43
51341366513,gfd,134,228
51341379355,efb,100,261
51341401067,gca,115,134
51341426778,edf,215,86
51341428353,fde,108,239
51341442821,gge,57,151
51341514448,fgc,206,291
51341521217,ead,9,129
51341523045,bbc,64,489
51341553476,bfe,260,512
51341582140,gcb,290,134
51341592569,edc,164,41
51341633514,dga,107,56
51341637668,acd,108,51
51341674635,cee,155,11
51341681798,ebf,170,59
51341718402,bea,230,67
51341720081,cga,70,178
51341732386,dfe,253,118
51341772395,ebc,284,90
51341792049,cbb,227,170
51341808304,aaf,232,50
51341812086,eaf,114,61
51341835736,gab,223,53
51341836530,aef,208,116
51341844126,dec,111,84
51341934840,ecb,168,148
51341952188,fgb,40,218
51341971640,gdf,44,201
51341992952,ebb,27,57
51342010851,fdf,297,50
51342019256,age,110,18
51342046488,fba,123,83
51342051356,cba,95,27
51342054019,gba,130,73
51342060258,deb,53,229
51342063500,cgc,227,214
51342074799,fff,157,255
51342098277,cfe,106,15
51342098871,bfa,293,185
51342100229,cgg,297,13
51342118430,bbf,172,332
51342130583,bfg,60,118
51342155417,fcb,222,23
51342160101,ebg,173,55
51342160449,cdc,75,61
51342163960,deg,43,103
51342164466,eff,80,112
51342183868,fge,45,19
51342192597,cbd,133,56
51342194991,afa,293,142
51342200440,fae,229,152
51342230090,agd,27,194
51342231246,cfd,22,180
51342231651,gab,81,46
51342239452,ffc,203,168
51342247997,cba,243,30
51342251972,baa,288,100
51342264717,dfa,137,61
51342266134,ceg,123,63
51342269163,dgc,13,192
51342273609,gga,282,18
51342313520,eaf,268,53
51342321995,gef,84,124
51342332654,gfg,288,244
51342385891,gbc,106,30
51342398814,fdd,155,108
51342415307,faf,63,142
51342418055,dbc,253,67
51342419893,edb,183,254
51342430570,gfd,114,255
51342448007,dcb,11,47
51342449663,bag,278,169
51342454513,bae,285,170
51342456986,cac,80,17
51342474416,cdd,96,214
51342518114,ggc,277,341
51342524364,def,278,121
51342526886,cbg,54,257
51342528190,cff,118,59
51342531793,ffe,225,185
51342542378,dbd,250,31
51342550696,bbf,191,381
51342554157,eda,232,254
51342563184,dac,155,19
51342580008,ded,49,174
51342585615,bac,203,16
51342585828,ffb,181,93
51342591365,aac,130,199
51342591731,cbb,132,151
51342593026,bed,35,134
51342624651,agf,156,136
51342633187,fdg,164,169
51342637135,bgb,150,107
51342648250,aga,263,171
51342671976,afb,298,87
51342733333,dca,154,113
51342761322,egc,116,94
51342772515,bee,193,77
51342781812,bea,274,64
51342791014,bfa,168,212
51342793841,efa,247,272
51342811524,fdb,7,16
51342827405,cce,218,228
51342829243,gcc,153,42
51342830182,abb,34,124
51342855478,bbe,255,312
51342864816,beb,157,40
51342870112,ddf,285,7
51342881240,abe,199,278
51342899791,ced,244,28
51342900935,ggf,96,186
51342904831,cgf,117,5
51342923825,cgg,183,13
51342955828,ede,116,42
51342987481,gea,130,190
51343020681,bda,21,80
51343031790,bgf,86,105
51343055587,gff,212,19
51343068536,cgb,253,87
51343113795,ebe,163,127
51343132403,egd,202,354
51343178866,cgg,293,10
51343191679,cbc,296,70
51343204004,fcc,20,53
51343211038,bfc,246,266
51343226937,bbc,172,489
51343267494,dcd,215,171
51343282196,eee,132,22
51343284821,bge,172,72
51343287252,ddc,253,58
51343297497,eff,42,125
51343383032,dda,261,287
51343395915,fgf,123,69
51343399292,ecd,53,258
51343429882,cbb,210,138
51343448129,gac,281,53
51343458503,gfe,264,7
51343463303,fgc,93,288
51343466019,cec,232,69
51343472316,cfa,286,346
51343472760,fee,176,69
51343476872,gfe,75,8
51343487313,fbf,244,203
51343488193,aec,72,229
51343500330,dgf,55,62
51343509594,cdb,182,243
51343523034,dbe,54,60
51343525833,cda,255,120
51343541613,agf,198,118
51343551663,gcg,125,172
51343607389,dcc,35,204
51343611963,ebb,243,58
51343628209,dec,33,84
51343642211,fcc,193,55
51343678310,agg,97,136
51343683917,eea,38,243
51343689087,fbd,23,14
51343704763,edg,278,114
51343711243,bfd,52,287
51343724978,ceb,149,154
51343742258,cfg,84,41
51343749354,efe,49,44
51343750367,ecg,113,80
51343753012,fgb,232,202
51343767168,aff,272,54
51343785926,acf,19,291
51343823309,acc,45,63
51343824085,cad,156,9
51343828255,gbb,89,21
51343874838,ggb,281,154
51343900388,cbc,111,74
51343916581,aba,57,327
51343936149,beb,238,39
51343943285,ccc,25,340
51343948508,bcg,149,171
51343963054,dfb,117,158
51343982585,dge,172,111
51343990516,abc,31,98
51343996881,cdf,26,219
51344027825,fca,148,449
51344028570,fdb,253,16
51344028702,afe,8,190
51344049697,fef,104,161
51344091905,gfb,157,68
51344125607,cbb,229,151
51344127202,geg,255,33
51344144699,eba,241,47
51344167067,aab,78,48
51344176042,fbg,96,71
51344184654,fae,66,138
51344219264,gad,137,155
51344241554,geb,5,391
51344301868,bga,201,134
51344326314,bbd,98,153
51344337428,efg,243,270
51344350914,eeb,209,67
51344366989,cfb,17,33
51344386271,bdb,51,300
51344401508,ace,133,103
51344431692,daa,176,45
51344458749,cdg,232,152
51344481545,ccb,34,202
51344493833,aab,290,39
51344505461,bbb,46,174
51344509413,cbc,108,64
51344513657,gga,15,15
51344519123,dde,136,60
51344527679,caa,123,303
51344532463,caf,85,21
51344551052,fgc,142,273
51344575554,bba,141,62
51344576329,cge,278,157
51344581530,eed,27,5
51344586852,ffb,135,106
51344623652,eca,269,73
51344649307,adg,277,42
51344659746,ecg,190,80
51344660985,fcg,206,51
51344666892,dgg,241,8
51344666957,bad,251,162
51344674577,eec,12,138
51344676146,fbe,54,132
51344684705,dee,285,72
51344721675,cfc,103,182
51344786045,ddb,178,47
51344790331,gca,52,140
51344791405,ecc,2,81
51344792346,bcf,118,134
51344796635,ddc,266,46
51344799602,gbg,197,289
51344803740,eda,71,269
51344818249,fbc,294,220
51344823281,efc,123,18
51344847166,eae,38,191
51344859097,fad,298,21
51344860948,gdf,247,186
51344876415,gce,90,45
51344892323,fcf,245,74
51344892701,cbb,146,132
51344894001,ade,236,108
51344895861,gfa,165,216
51344914334,aca,248,138
51344923725,ccg,213,398
51344945586,fac,255,26
51344968086,gda,164,68
51344972971,efd,62,142
51344978139,eef,54,58
51344981340,ced,87,27
51344998485,eba,264,47
51345000664,eaa,179,246
51345018093,ege,174,79
51345024759,gac,16,58
51345032040,cde,166,34
51345038268,cag,271,213
51345042423,fdc,221,159
51345100684,aeg,62,82
51345107332,dcf,82,112
51345115998,aba,150,313
51345119300,eff,20,121
51345133935,gcf,22,52
51345141069,baa,110,84
51345147344,dce,159,136
51345150234,aca,179,113
51345151208,cgb,285,84
51345154648,dbg,16,179
51345157652,ddb,215,51
51345164471,dce,185,116
51345182838,ada,285,198
51345201091,gbe,33,95
51345206202,ebd,169,179
51345240514,aba,70,250
51345252818,ceb,231,174
51345279502,dcc,209,187
51345306488,dae,62,9
51345357071,afc,163,24
51345374795,add,123,117
51345393448,eed,202,5
51345424752,aag,113,8
51345425787,ege,236,65
51345453952,efb,155,266
51345455851,bcd,244,35
51345469688,ddd,41,49
51345484986,daa,191,44
51345486118,abb,52,132
51345495946,cgd,139,144
51345521436,baa,136,73
51345527568,dag,206,59
51345532641,fba,41,85
51345545417,def,190,140
51345558197,egg,233,94
51345563957,afe,79,207
51345570183,aef,275,93
51345601001,acb,19,232
51345612094,cca,167,89
51345660774,adf,3,207
51345670698,bgd,64,244
51345708827,egf,76,13
51345733093,dbc,215,54
51345756988,ebd,161,144
51345760708,gec,130,128
51345768639,gcb,204,107
51345804323,cec,183,55
51345831418,dbc,27,46
51345849824,cff,33,60
51345860318,bcc,4,263
51345864845,gbf,86,14
51345874601,dgf,235,70
51345890095,fag,39,168
51345898070,bga,260,128
51345898356,ece,78,171
51345899255,cba,194,34
51345932523,dgb,63,123
51345942616,aac,246,208
51345949031,baf,11,193
51345954042,eag,192,84
51345964086,gad,218,156
51345969810,adb,289,122
51345971968,ggd,256,167
51345977995,ffd,189,82
51345984969,bfe,29,445
51345985725,fcd,92,28
51346013463,ccb,19,169
51346026261,ddg,175,101
51346027104,fed,244,71
51346077014,ddf,102,7
51346078733,aaa,105,40
51346090127,aea,266,228
51346092840,fab,158,33
51346108435,fec,185,164
51346112692,acb,18,232
51346126160,bdc,116,35
51346146474,eeg,57,5
51346176611,gaf,132,32
51346181271,dfd,101,148
51346183472,cgb,181,85
51346188803,ada,272,186
51346207973,aee,14,185
51346219612,cdb,28,262
51346226859,dcf,257,92
51346247409,faa,151,30
51346251783,gfb,264,70
51346259387,gda,109,78
51346260157,gdc,248,207
51346268617,dbb,134,152
51346290138,egb,250,223
51346302892,afg,69,11
51346304277,bgg,284,118
51346309542,edd,27,63
51346332449,ggd,105,197
51346355182,fgb,154,197
51346357066,ddf,280,6
51346357382,ffb,3,87
51346359837,efa,164,282
51346385162,dff,206,271
51346409962,ggg,84,372
51346418019,bgg,208,115
51346418819,cbd,183,49
51346423815,bce,198,204
51346450775,ebd,198,162
